id_viaje,id_socio,num_economico,distancia,tiempo,fecha
v-022876,s-0070,eco-0341,2.1,6,2021-08-09
v-022877,s-0197,eco-0014,2.97,8,2021-04-28
v-022878,s-0127,eco-0460,8.21,40,2021-06-18
v-022879,s-0152,eco-0198,3.44,46,2021-06-07
v-022880,s-0070,eco-0419,4.8,49,2021-09-23
v-022881,s-0139,eco-0411,1.68,9,2021-12-09
v-022882,s-0147,eco-0012,17.68,42,2021-11-26
v-022883,s-0033,eco-0354,2.07,12,2021-12-30
v-022884,s-0142,eco-0412,1.13,10,2021-02-13
v-022885,s-0156,eco-0248,2.74,12,2021-11-15
v-022886,s-0170,eco-0234,14.94,41,2021-11-04
v-022887,s-0084,eco-0355,2.48,9,2021-10-09
v-022888,s-0044,eco-0070,8.35,46,2021-10-08
v-022889,s-0185,eco-0272,0.51,11,2021-08-31
v-022890,s-0084,eco-0311,1.1,8,2021-02-02
v-022891,s-0197,eco-0352,11.67,49,2021-05-16
v-022892,s-0021,eco-0365,1.27,11,2021-02-04
v-022893,s-0041,eco-0424,2.16,10,2021-09-24
v-022894,s-0107,eco-0305,2.77,5,2021-04-06
v-022895,s-0111,eco-0097,9.44,48,2021-09-23
v-022896,s-0034,eco-0096,3.87,48,2021-09-13
v-022897,s-0016,eco-0484,3.05,9,2021-07-09
v-022898,s-0156,eco-0044,2.89,11,2021-04-21
v-022899,s-0071,eco-0356,2.69,9,2021-11-18
v-022900,s-0197,eco-0138,15.6,43,2021-02-26
v-022901,s-0139,eco-0055,3.57,11,2021-01-21
v-022902,s-0052,eco-0037,1.95,12,2021-09-06
v-022903,s-0139,eco-0020,9.63,45,2021-05-10
v-022904,s-0082,eco-0187,2.2,9,2021-04-23
v-022905,s-0051,eco-0004,6.92,42,2021-04-06
v-022906,s-0026,eco-0486,1.52,7,2021-01-27
v-022907,s-0126,eco-0450,0.73,11,2021-07-23
v-022908,s-0073,eco-0146,2.66,12,2021-05-25
v-022909,s-0046,eco-0395,16.4,47,2021-07-07
v-022910,s-0127,eco-0208,0.51,9,2021-07-06
v-022911,s-0140,eco-0160,1.91,9,2021-03-12
v-022912,s-0199,eco-0444,8.24,44,2021-12-16
v-022913,s-0054,eco-0119,1.73,11,2021-05-19
v-022914,s-0065,eco-0294,8.61,48,2021-07-24
v-022915,s-0061,eco-0465,1.4,8,2021-09-05
v-022916,s-0162,eco-0236,3.85,42,2021-07-26
v-022917,s-0114,eco-0269,2.94,54,2021-09-07
v-022918,s-0022,eco-0394,3.35,11,2021-01-23
v-022919,s-0169,eco-0307,10.91,44,2021-01-06
v-022920,s-0148,eco-0102,0.32,9,2021-09-13
v-022921,s-0065,eco-0138,3.55,6,2021-10-18
v-022922,s-0197,eco-0032,0.93,11,2021-04-13
v-022923,s-0004,eco-0162,1.5,10,2021-09-30
v-022924,s-0194,eco-0280,2.22,10,2021-05-15
v-022925,s-0120,eco-0473,3.31,13,2021-02-28
v-022926,s-0045,eco-0264,14.15,45,2021-03-02
v-022927,s-0193,eco-0243,0.14,10,2021-01-11
v-022928,s-0004,eco-0122,1.42,9,2021-05-12
v-022929,s-0065,eco-0170,8.88,44,2021-03-07
v-022930,s-0101,eco-0443,2.58,7,2021-03-29
v-022931,s-0083,eco-0207,3.03,10,2021-01-31
v-022932,s-0126,eco-0194,2.44,6,2021-04-30
v-022933,s-0114,eco-0233,1.09,9,2021-12-14
v-022934,s-0188,eco-0282,1.61,12,2021-09-30
v-022935,s-0019,eco-0224,2.81,7,2021-02-20
v-022936,s-0062,eco-0375,3.25,13,2021-05-07
v-022937,s-0119,eco-0108,12.88,48,2021-08-22
v-022938,s-0126,eco-0273,2.61,11,2021-09-01
v-022939,s-0047,eco-0345,1.86,9,2021-02-21
v-022940,s-0015,eco-0340,1.23,12,2021-10-22
v-022941,s-0087,eco-0293,2.76,7,2021-10-07
v-022942,s-0027,eco-0411,5.17,48,2021-03-24
v-022943,s-0085,eco-0462,4.11,11,2021-08-13
v-022944,s-0044,eco-0187,1.57,8,2021-12-06
v-022945,s-0013,eco-0064,9.83,38,2021-09-18
v-022946,s-0129,eco-0068,1.09,10,2021-09-22
v-022947,s-0163,eco-0244,3.03,6,2021-08-10
v-022948,s-0142,eco-0252,15.88,41,2021-06-28
v-022949,s-0051,eco-0015,2.75,7,2021-07-07
v-022950,s-0151,eco-0354,11.84,43,2021-10-18
v-022951,s-0010,eco-0248,11.47,43,2021-07-11
v-022952,s-0061,eco-0291,2.69,8,2021-03-29
v-022953,s-0077,eco-0207,7.49,43,2021-01-10
v-022954,s-0149,eco-0039,0.74,13,2021-08-24
v-022955,s-0147,eco-0095,1.68,10,2021-11-02
v-022956,s-0131,eco-0200,3.77,49,2021-09-30
v-022957,s-0086,eco-0167,1.35,10,2021-07-03
v-022958,s-0192,eco-0038,1.59,10,2021-05-07
v-022959,s-0027,eco-0235,1.0,11,2021-05-28
v-022960,s-0062,eco-0060,0.19,10,2021-06-13
v-022961,s-0187,eco-0324,1.01,8,2021-05-17
v-022962,s-0037,eco-0344,3.7,9,2021-04-23
v-022963,s-0049,eco-0459,1.31,8,2021-02-13
v-022964,s-0054,eco-0372,2.42,10,2021-02-21
v-022965,s-0199,eco-0124,2.91,8,2021-04-03
v-022966,s-0077,eco-0085,2.47,9,2021-11-18
v-022967,s-0027,eco-0063,2.23,8,2021-12-21
v-022968,s-0090,eco-0274,12.66,40,2021-04-17
v-022969,s-0083,eco-0482,1.93,12,2021-04-01
v-022970,s-0107,eco-0272,1.01,9,2021-11-07
v-022971,s-0081,eco-0440,7.89,41,2021-05-23
v-022972,s-0175,eco-0033,1.54,9,2021-08-10
v-022973,s-0139,eco-0067,0.97,11,2021-07-22
v-022974,s-0197,eco-0237,1.51,9,2021-11-09
v-022975,s-0127,eco-0050,13.18,48,2021-05-15
v-022976,s-0022,eco-0269,0.09,10,2021-02-28
v-022977,s-0127,eco-0462,2.8,8,2021-01-15
v-022978,s-0082,eco-0183,14.96,44,2021-10-26
v-022979,s-0185,eco-0297,2.86,12,2021-05-26
v-022980,s-0067,eco-0381,12.14,48,2021-09-21
v-022981,s-0126,eco-0424,13.15,45,2021-07-19
v-022982,s-0080,eco-0495,7.33,48,2021-04-17
v-022983,s-0052,eco-0420,1.73,6,2021-11-01
v-022984,s-0076,eco-0262,2.25,11,2021-07-14
v-022985,s-0126,eco-0294,11.49,43,2021-02-04
v-022986,s-0051,eco-0171,8.06,44,2021-08-16
v-022987,s-0014,eco-0306,2.02,9,2021-04-09
v-022988,s-0059,eco-0062,4.78,45,2021-04-18
v-022989,s-0070,eco-0246,1.73,9,2021-12-28
v-022990,s-0008,eco-0090,1.41,10,2021-06-29
v-022991,s-0113,eco-0088,0.06,11,2021-12-30
v-022992,s-0043,eco-0242,0.68,9,2021-06-03
v-022993,s-0107,eco-0001,4.63,47,2021-10-18
v-022994,s-0171,eco-0047,0.61,10,2021-12-24
v-022995,s-0145,eco-0139,14.32,50,2021-12-31
v-022996,s-0145,eco-0396,1.28,11,2021-02-15
v-022997,s-0014,eco-0404,0.93,9,2021-03-26
v-022998,s-0150,eco-0190,2.18,11,2021-01-01
v-022999,s-0140,eco-0116,11.47,49,2021-11-03
v-023000,s-0105,eco-0367,3.1,12,2021-08-19
v-023001,s-0141,eco-0261,15.26,47,2021-07-03
v-023002,s-0171,eco-0287,2.75,13,2021-03-12
v-023003,s-0019,eco-0038,9.56,47,2021-12-22
v-023004,s-0178,eco-0026,12.81,43,2021-12-08
v-023005,s-0063,eco-0053,1.69,9,2021-10-30
v-023006,s-0101,eco-0050,3.54,11,2021-11-10
v-023007,s-0080,eco-0166,3.65,9,2021-01-12
v-023008,s-0029,eco-0078,1.81,8,2021-06-18
v-023009,s-0110,eco-0403,2.67,10,2021-04-11
v-023010,s-0188,eco-0025,1.28,9,2021-07-27
v-023011,s-0187,eco-0065,1.37,5,2021-12-11
v-023012,s-0172,eco-0223,7.65,45,2021-10-20
v-023013,s-0087,eco-0213,7.67,40,2021-05-11
v-023014,s-0072,eco-0387,2.48,6,2021-01-24
v-023015,s-0070,eco-0126,0.24,6,2021-03-26
v-023016,s-0160,eco-0201,1.39,11,2021-01-22
v-023017,s-0033,eco-0442,11.78,47,2021-12-10
v-023018,s-0163,eco-0468,2.75,12,2021-11-15
v-023019,s-0144,eco-0125,3.4,12,2021-12-13
v-023020,s-0044,eco-0116,0.95,9,2021-01-23
v-023021,s-0036,eco-0191,2.84,6,2021-10-20
v-023022,s-0051,eco-0408,1.44,12,2021-10-04
v-023023,s-0176,eco-0465,1.81,9,2021-11-04
v-023024,s-0192,eco-0192,1.79,11,2021-06-30
v-023025,s-0194,eco-0300,3.06,9,2021-12-04
v-023026,s-0015,eco-0265,2.33,8,2021-12-03
v-023027,s-0083,eco-0076,1.07,12,2021-01-25
v-023028,s-0115,eco-0359,10.08,51,2021-01-15
v-023029,s-0049,eco-0056,1.58,10,2021-08-25
v-023030,s-0165,eco-0480,9.28,33,2021-06-24
v-023031,s-0184,eco-0160,1.3,7,2021-02-03
v-023032,s-0176,eco-0445,17.89,42,2021-09-25
v-023033,s-0002,eco-0378,1.44,8,2021-03-26
v-023034,s-0157,eco-0182,2.07,10,2021-08-30
v-023035,s-0197,eco-0082,2.29,11,2021-05-11
v-023036,s-0087,eco-0282,2.72,43,2021-10-10
v-023037,s-0022,eco-0224,1.44,8,2021-11-18
v-023038,s-0092,eco-0181,2.58,8,2021-08-15
v-023039,s-0102,eco-0038,1.36,9,2021-07-07
v-023040,s-0054,eco-0352,12.76,48,2021-03-10
v-023041,s-0169,eco-0259,8.82,49,2021-06-30
v-023042,s-0026,eco-0089,10.65,48,2021-03-03
v-023043,s-0027,eco-0010,16.52,43,2021-05-01
v-023044,s-0134,eco-0002,1.14,10,2021-11-08
v-023045,s-0092,eco-0410,2.93,11,2021-11-20
v-023046,s-0106,eco-0118,1.34,10,2021-05-31
v-023047,s-0040,eco-0062,1.53,9,2021-07-27
v-023048,s-0029,eco-0280,2.6,12,2021-06-03
v-023049,s-0010,eco-0290,3.65,4,2021-07-08
v-023050,s-0197,eco-0272,0.63,10,2021-06-13
v-023051,s-0134,eco-0003,2.82,8,2021-06-12
v-023052,s-0053,eco-0192,15.4,50,2021-05-13
v-023053,s-0057,eco-0415,5.91,45,2021-11-17
v-023054,s-0126,eco-0289,0.62,9,2021-05-17
v-023055,s-0021,eco-0154,2.8,8,2021-10-22
v-023056,s-0039,eco-0196,4.05,8,2021-09-07
v-023057,s-0047,eco-0201,3.99,13,2021-12-27
v-023058,s-0131,eco-0073,1.44,10,2021-09-27
v-023059,s-0021,eco-0107,10.82,46,2021-08-01
v-023060,s-0109,eco-0070,16.53,41,2021-08-26
v-023061,s-0126,eco-0056,6.84,41,2021-10-24
v-023062,s-0189,eco-0345,0.51,11,2021-06-24
v-023063,s-0104,eco-0317,1.95,7,2021-05-13
v-023064,s-0175,eco-0482,0.62,12,2021-07-14
v-023065,s-0181,eco-0019,2.64,10,2021-02-12
v-023066,s-0172,eco-0310,1.9,11,2021-05-11
v-023067,s-0072,eco-0059,1.64,10,2021-07-29
v-023068,s-0034,eco-0023,3.64,12,2021-06-29
v-023069,s-0025,eco-0214,2.42,12,2021-05-19
v-023070,s-0126,eco-0111,3.24,11,2021-09-10
v-023071,s-0142,eco-0441,7.92,43,2021-10-25
v-023072,s-0135,eco-0195,1.81,10,2021-02-13
v-023073,s-0001,eco-0123,13.01,46,2021-09-25
v-023074,s-0114,eco-0035,2.13,7,2021-09-12
v-023075,s-0052,eco-0167,1.07,11,2021-09-28
v-023076,s-0178,eco-0383,1.71,10,2021-12-17
v-023077,s-0166,eco-0493,2.36,9,2021-11-06
v-023078,s-0136,eco-0414,2.29,14,2021-06-23
v-023079,s-0127,eco-0157,2.25,9,2021-05-05
v-023080,s-0026,eco-0269,4.85,47,2021-07-23
v-023081,s-0027,eco-0070,1.66,9,2021-05-18
v-023082,s-0123,eco-0429,7.58,38,2021-11-07
v-023083,s-0052,eco-0288,2.15,9,2021-04-02
v-023084,s-0001,eco-0043,12.28,43,2021-12-01
v-023085,s-0199,eco-0053,2.37,11,2021-02-14
v-023086,s-0063,eco-0074,12.31,47,2021-09-17
v-023087,s-0090,eco-0473,1.74,10,2021-07-29
v-023088,s-0120,eco-0153,11.1,43,2021-07-08
v-023089,s-0093,eco-0298,1.03,10,2021-11-18
v-023090,s-0042,eco-0491,14.41,47,2021-01-02
v-023091,s-0120,eco-0472,0.75,9,2021-08-24
v-023092,s-0057,eco-0416,8.12,36,2021-01-02
v-023093,s-0062,eco-0044,2.19,14,2021-11-06
v-023094,s-0110,eco-0257,2.19,13,2021-03-17
v-023095,s-0079,eco-0270,0.25,9,2021-02-15
v-023096,s-0166,eco-0256,13.72,40,2021-08-21
v-023097,s-0043,eco-0356,3.22,13,2021-06-30
v-023098,s-0087,eco-0097,2.77,9,2021-09-06
v-023099,s-0137,eco-0139,0.87,10,2021-08-24
v-023100,s-0041,eco-0182,3.55,6,2021-06-13
v-023101,s-0023,eco-0295,2.72,11,2021-05-11
v-023102,s-0152,eco-0305,13.65,43,2021-03-02
v-023103,s-0073,eco-0114,2.43,10,2021-12-07
v-023104,s-0085,eco-0205,7.39,43,2021-06-07
v-023105,s-0015,eco-0193,1.74,8,2021-08-18
v-023106,s-0122,eco-0178,12.55,44,2021-12-05
v-023107,s-0083,eco-0219,0.27,9,2021-08-17
v-023108,s-0199,eco-0474,2.79,11,2021-08-13
v-023109,s-0097,eco-0189,13.56,43,2021-04-27
v-023110,s-0187,eco-0119,1.94,12,2021-10-22
v-023111,s-0147,eco-0067,2.01,8,2021-02-01
v-023112,s-0030,eco-0060,1.92,7,2021-02-14
v-023113,s-0170,eco-0385,1.82,12,2021-02-06
v-023114,s-0167,eco-0490,2.23,8,2021-04-21
v-023115,s-0042,eco-0081,9.03,40,2021-01-09
v-023116,s-0103,eco-0194,1.77,6,2021-06-20
v-023117,s-0088,eco-0043,2.5,9,2021-12-30
v-023118,s-0028,eco-0078,0.04,9,2021-07-01
v-023119,s-0105,eco-0037,6.51,46,2021-06-08
v-023120,s-0036,eco-0003,9.46,34,2021-06-30
v-023121,s-0135,eco-0345,0.8,10,2021-09-26
v-023122,s-0125,eco-0415,2.72,11,2021-12-17
v-023123,s-0181,eco-0086,3.01,38,2021-06-24
v-023124,s-0109,eco-0377,2.91,11,2021-02-21
v-023125,s-0186,eco-0352,20.8,44,2021-11-16
v-023126,s-0078,eco-0339,3.91,11,2021-08-09
v-023127,s-0179,eco-0041,1.68,10,2021-07-13
v-023128,s-0056,eco-0256,0.22,5,2021-07-26
v-023129,s-0149,eco-0304,1.15,6,2021-05-07
v-023130,s-0004,eco-0013,2.28,8,2021-05-25
v-023131,s-0061,eco-0152,12.75,42,2021-11-06
v-023132,s-0023,eco-0253,0.81,9,2021-03-06
v-023133,s-0193,eco-0497,7.12,44,2021-09-13
v-023134,s-0023,eco-0299,3.13,9,2021-04-26
v-023135,s-0125,eco-0046,5.32,10,2021-04-13
v-023136,s-0174,eco-0290,2.48,9,2021-12-16
v-023137,s-0113,eco-0463,1.99,10,2021-01-19
v-023138,s-0160,eco-0469,6.79,42,2021-06-11
v-023139,s-0059,eco-0063,2.79,9,2021-04-21
v-023140,s-0176,eco-0306,1.7,11,2021-03-01
v-023141,s-0110,eco-0168,3.33,7,2021-02-14
v-023142,s-0101,eco-0220,3.0,8,2021-10-13
v-023143,s-0014,eco-0449,0.77,5,2021-09-25
v-023144,s-0101,eco-0162,3.2,12,2021-03-27
v-023145,s-0087,eco-0155,3.09,11,2021-05-17
v-023146,s-0160,eco-0472,3.17,7,2021-12-24
v-023147,s-0084,eco-0387,1.88,11,2021-05-17
v-023148,s-0112,eco-0402,2.04,9,2021-03-07
v-023149,s-0071,eco-0225,4.31,48,2021-09-28
v-023150,s-0171,eco-0094,9.62,46,2021-11-03
v-023151,s-0023,eco-0330,10.05,46,2021-11-15
v-023152,s-0110,eco-0103,1.88,13,2021-08-12
v-023153,s-0057,eco-0318,2.1,8,2021-07-12
v-023154,s-0055,eco-0074,2.73,12,2021-10-16
v-023155,s-0029,eco-0027,1.2,8,2021-04-20
v-023156,s-0107,eco-0486,2.65,10,2021-07-12
v-023157,s-0176,eco-0282,2.83,7,2021-02-19
v-023158,s-0136,eco-0014,2.6,13,2021-05-01
v-023159,s-0045,eco-0321,10.58,47,2021-01-23
v-023160,s-0189,eco-0275,3.44,9,2021-09-23
v-023161,s-0141,eco-0283,2.1,9,2021-10-02
v-023162,s-0093,eco-0240,7.56,46,2021-11-25
v-023163,s-0129,eco-0421,1.67,11,2021-05-01
v-023164,s-0182,eco-0198,2.04,9,2021-12-06
v-023165,s-0010,eco-0252,2.62,12,2021-09-07
v-023166,s-0111,eco-0321,3.9,7,2021-02-28
v-023167,s-0159,eco-0486,2.03,13,2021-05-02
v-023168,s-0084,eco-0178,7.95,48,2021-01-15
v-023169,s-0104,eco-0246,3.59,9,2021-06-26
v-023170,s-0194,eco-0328,2.5,8,2021-02-06
v-023171,s-0042,eco-0021,1.89,15,2021-09-17
v-023172,s-0122,eco-0405,2.57,9,2021-08-26
v-023173,s-0191,eco-0042,6.42,54,2021-06-07
v-023174,s-0056,eco-0243,1.21,10,2021-11-09
v-023175,s-0113,eco-0471,10.17,47,2021-07-23
v-023176,s-0176,eco-0207,14.47,41,2021-08-06
v-023177,s-0057,eco-0142,1.04,10,2021-10-18
v-023178,s-0150,eco-0104,5.85,41,2021-07-22
v-023179,s-0162,eco-0376,2.85,11,2021-01-22
v-023180,s-0111,eco-0052,2.57,9,2021-12-19
v-023181,s-0122,eco-0077,1.26,11,2021-12-15
v-023182,s-0026,eco-0177,3.54,12,2021-08-01
v-023183,s-0084,eco-0224,0.36,8,2021-02-27
v-023184,s-0175,eco-0063,14.09,48,2021-04-20
v-023185,s-0073,eco-0086,0.18,10,2021-03-03
v-023186,s-0178,eco-0001,3.03,9,2021-04-29
v-023187,s-0056,eco-0103,2.55,7,2021-02-13
v-023188,s-0065,eco-0134,0.97,12,2021-06-30
v-023189,s-0179,eco-0372,2.36,8,2021-11-06
v-023190,s-0013,eco-0338,1.18,4,2021-04-04
v-023191,s-0034,eco-0129,2.08,9,2021-12-24
v-023192,s-0081,eco-0322,2.83,9,2021-01-27
v-023193,s-0120,eco-0406,10.33,47,2021-10-18
v-023194,s-0061,eco-0156,0.95,5,2021-11-13
v-023195,s-0079,eco-0111,0.66,12,2021-07-05
v-023196,s-0125,eco-0140,2.85,9,2021-06-01
v-023197,s-0151,eco-0177,5.22,44,2021-02-12
v-023198,s-0046,eco-0185,4.25,46,2021-04-30
v-023199,s-0090,eco-0359,0.66,8,2021-07-08
v-023200,s-0142,eco-0404,2.44,11,2021-09-10
v-023201,s-0192,eco-0184,1.33,9,2021-09-03
v-023202,s-0186,eco-0227,2.92,11,2021-05-14
v-023203,s-0191,eco-0024,1.08,10,2021-04-18
v-023204,s-0152,eco-0431,3.09,10,2021-10-15
v-023205,s-0105,eco-0123,1.98,9,2021-01-18
v-023206,s-0111,eco-0173,2.84,10,2021-05-29
v-023207,s-0083,eco-0069,13.23,38,2021-01-11
v-023208,s-0139,eco-0487,3.59,8,2021-03-05
v-023209,s-0105,eco-0455,0.19,11,2021-04-03
v-023210,s-0044,eco-0472,1.93,10,2021-01-28
v-023211,s-0136,eco-0080,11.52,44,2021-08-08
v-023212,s-0104,eco-0032,3.41,5,2021-09-24
v-023213,s-0145,eco-0334,15.27,46,2021-12-10
v-023214,s-0082,eco-0047,2.7,9,2021-10-03
v-023215,s-0010,eco-0397,17.88,48,2021-11-12
v-023216,s-0191,eco-0101,6.66,50,2021-04-17
v-023217,s-0054,eco-0098,1.54,9,2021-09-23
v-023218,s-0129,eco-0300,0.98,12,2021-05-10
v-023219,s-0117,eco-0332,1.1,11,2021-09-20
v-023220,s-0073,eco-0050,2.27,10,2021-01-17
v-023221,s-0105,eco-0001,0.59,9,2021-11-22
v-023222,s-0071,eco-0400,2.76,12,2021-12-04
v-023223,s-0040,eco-0418,2.85,13,2021-04-19
v-023224,s-0043,eco-0216,1.94,14,2021-07-29
v-023225,s-0039,eco-0398,8.2,50,2021-06-12
v-023226,s-0073,eco-0272,0.35,9,2021-02-21
v-023227,s-0188,eco-0191,3.8,8,2021-08-05
v-023228,s-0055,eco-0414,2.9,7,2021-02-28
v-023229,s-0088,eco-0246,9.66,50,2021-06-17
v-023230,s-0141,eco-0120,4.58,9,2021-07-29
v-023231,s-0151,eco-0169,18.51,47,2021-12-03
v-023232,s-0171,eco-0388,16.49,41,2021-07-16
v-023233,s-0119,eco-0416,10.71,48,2021-06-20
v-023234,s-0097,eco-0039,11.6,52,2021-12-25
v-023235,s-0018,eco-0289,1.11,9,2021-12-11
v-023236,s-0002,eco-0483,5.23,45,2021-11-06
v-023237,s-0115,eco-0463,13.21,45,2021-11-12
v-023238,s-0037,eco-0403,8.79,36,2021-02-07
v-023239,s-0122,eco-0140,2.21,11,2021-08-14
v-023240,s-0106,eco-0291,8.92,45,2021-10-05
v-023241,s-0162,eco-0440,2.5,40,2021-03-21
v-023242,s-0115,eco-0449,2.98,7,2021-01-13
v-023243,s-0183,eco-0038,13.35,47,2021-09-04
v-023244,s-0157,eco-0126,0.03,7,2021-05-05
v-023245,s-0061,eco-0373,4.35,10,2021-10-18
v-023246,s-0061,eco-0101,2.22,13,2021-08-22
v-023247,s-0073,eco-0354,1.61,8,2021-11-01
v-023248,s-0108,eco-0208,2.22,10,2021-10-21
v-023249,s-0073,eco-0432,17.68,48,2021-05-22
v-023250,s-0134,eco-0241,13.19,39,2021-03-06
v-023251,s-0018,eco-0346,1.85,7,2021-11-12
v-023252,s-0033,eco-0058,0.39,7,2021-09-26
v-023253,s-0029,eco-0197,5.17,50,2021-12-12
v-023254,s-0169,eco-0348,3.27,7,2021-03-06
v-023255,s-0147,eco-0342,0.69,9,2021-09-15
v-023256,s-0025,eco-0137,1.15,11,2021-12-31
v-023257,s-0183,eco-0479,3.3,8,2021-03-27
v-023258,s-0087,eco-0171,10.84,42,2021-04-09
v-023259,s-0183,eco-0330,4.77,44,2021-07-06
v-023260,s-0046,eco-0394,2.64,10,2021-07-28
v-023261,s-0140,eco-0394,12.44,47,2021-10-09
v-023262,s-0018,eco-0202,4.85,39,2021-07-18
v-023263,s-0006,eco-0092,4.42,12,2021-06-09
v-023264,s-0195,eco-0199,0.04,3,2021-08-14
v-023265,s-0195,eco-0301,1.56,7,2021-04-23
v-023266,s-0188,eco-0360,15.6,49,2021-05-12
v-023267,s-0186,eco-0062,1.82,9,2021-05-05
v-023268,s-0166,eco-0448,4.18,11,2021-11-30
v-023269,s-0167,eco-0166,1.57,12,2021-10-11
v-023270,s-0197,eco-0252,14.16,42,2021-01-16
v-023271,s-0006,eco-0251,13.08,44,2021-02-06
v-023272,s-0109,eco-0105,1.43,9,2021-12-22
v-023273,s-0028,eco-0208,7.63,47,2021-09-19
v-023274,s-0160,eco-0016,12.69,45,2021-02-26
v-023275,s-0113,eco-0274,1.76,9,2021-06-14
v-023276,s-0192,eco-0314,0.86,9,2021-08-01
v-023277,s-0138,eco-0068,2.18,11,2021-03-09
v-023278,s-0127,eco-0372,1.34,8,2021-10-27
v-023279,s-0184,eco-0276,3.79,9,2021-07-18
v-023280,s-0061,eco-0180,4.09,10,2021-01-02
v-023281,s-0059,eco-0006,4.91,9,2021-04-14
v-023282,s-0109,eco-0226,8.94,47,2021-07-02
v-023283,s-0184,eco-0101,2.68,10,2021-06-04
v-023284,s-0137,eco-0077,1.11,7,2021-09-26
v-023285,s-0051,eco-0495,10.42,46,2021-04-21
v-023286,s-0129,eco-0159,9.76,44,2021-11-15
v-023287,s-0138,eco-0389,1.85,11,2021-04-23
v-023288,s-0079,eco-0415,1.39,7,2021-01-16
v-023289,s-0052,eco-0497,1.82,12,2021-02-25
v-023290,s-0079,eco-0358,1.89,7,2021-09-05
v-023291,s-0001,eco-0498,13.05,40,2021-02-05
v-023292,s-0141,eco-0320,3.14,8,2021-12-18
v-023293,s-0135,eco-0040,2.62,8,2021-05-12
v-023294,s-0046,eco-0011,6.9,46,2021-12-08
v-023295,s-0006,eco-0477,2.01,11,2021-07-05
v-023296,s-0126,eco-0299,2.48,11,2021-10-29
v-023297,s-0059,eco-0227,1.96,11,2021-03-09
v-023298,s-0105,eco-0314,1.96,9,2021-04-10
v-023299,s-0056,eco-0437,2.34,11,2021-11-07
v-023300,s-0011,eco-0346,2.25,10,2021-09-19
v-023301,s-0188,eco-0130,0.38,8,2021-07-14
v-023302,s-0172,eco-0309,11.26,43,2021-09-13
v-023303,s-0166,eco-0020,1.18,10,2021-01-24
v-023304,s-0081,eco-0257,0.52,14,2021-03-06
v-023305,s-0071,eco-0361,0.26,12,2021-02-21
v-023306,s-0011,eco-0142,0.86,6,2021-12-20
v-023307,s-0076,eco-0009,3.67,9,2021-02-12
v-023308,s-0044,eco-0010,3.3,7,2021-01-03
v-023309,s-0063,eco-0450,7.85,47,2021-07-11
v-023310,s-0160,eco-0263,4.54,44,2021-09-14
v-023311,s-0037,eco-0116,2.43,7,2021-03-01
v-023312,s-0192,eco-0150,14.87,41,2021-06-10
v-023313,s-0040,eco-0244,12.01,50,2021-09-09
v-023314,s-0183,eco-0305,2.93,11,2021-07-19
v-023315,s-0134,eco-0255,1.72,9,2021-08-07
v-023316,s-0136,eco-0031,0.84,6,2021-08-24
v-023317,s-0194,eco-0020,11.67,41,2021-04-10
v-023318,s-0160,eco-0119,2.79,9,2021-08-09
v-023319,s-0056,eco-0343,1.02,14,2021-09-09
v-023320,s-0103,eco-0481,11.13,44,2021-02-01
v-023321,s-0134,eco-0389,2.25,8,2021-05-15
v-023322,s-0070,eco-0244,12.99,43,2021-10-23
v-023323,s-0114,eco-0419,3.69,47,2021-04-26
v-023324,s-0194,eco-0013,8.92,47,2021-04-18
v-023325,s-0135,eco-0057,3.29,9,2021-07-25
v-023326,s-0027,eco-0215,2.99,10,2021-01-24
v-023327,s-0036,eco-0472,10.02,51,2021-06-01
v-023328,s-0040,eco-0088,0.2,8,2021-04-23
v-023329,s-0139,eco-0239,13.06,51,2021-08-30
v-023330,s-0072,eco-0152,2.59,12,2021-11-05
v-023331,s-0034,eco-0061,9.28,44,2021-04-23
v-023332,s-0046,eco-0459,1.55,5,2021-12-21
v-023333,s-0025,eco-0386,1.94,6,2021-04-27
v-023334,s-0078,eco-0123,3.78,10,2021-02-21
v-023335,s-0085,eco-0296,1.67,10,2021-06-16
v-023336,s-0142,eco-0050,1.41,11,2021-10-04
v-023337,s-0147,eco-0115,1.04,8,2021-04-30
v-023338,s-0015,eco-0284,8.28,49,2021-04-03
v-023339,s-0041,eco-0094,3.7,8,2021-04-30
v-023340,s-0092,eco-0031,0.89,7,2021-11-19
v-023341,s-0163,eco-0183,12.7,40,2021-08-16
v-023342,s-0034,eco-0290,1.04,8,2021-06-26
v-023343,s-0160,eco-0446,2.08,4,2021-01-11
v-023344,s-0163,eco-0141,10.84,45,2021-02-07
v-023345,s-0083,eco-0287,2.46,14,2021-04-20
v-023346,s-0052,eco-0170,9.5,39,2021-06-24
v-023347,s-0199,eco-0111,1.62,10,2021-01-09
v-023348,s-0101,eco-0453,1.57,11,2021-08-25
v-023349,s-0076,eco-0143,3.09,10,2021-01-26
v-023350,s-0180,eco-0477,1.94,8,2021-07-11
v-023351,s-0064,eco-0343,1.06,12,2021-12-19
v-023352,s-0189,eco-0434,1.86,14,2021-02-10
v-023353,s-0175,eco-0359,2.28,9,2021-12-10
v-023354,s-0011,eco-0190,1.04,12,2021-07-24
v-023355,s-0140,eco-0038,1.26,12,2021-06-24
v-023356,s-0087,eco-0108,3.44,13,2021-05-10
